#{"t_start": 1748266838.0767527, "env_id": "None"}
r,l,t
-0.21434,20,106.213532
-0.345725,20,106.238048
-0.492146,20,106.264048
-0.205132,20,106.290048
-0.241486,20,106.314055
-0.203338,20,106.338553
-0.239524,20,106.371557
-0.30197,20,106.397556
-0.209082,20,106.422074
-0.15981,20,106.446072
-0.154153,20,106.473074
-0.182831,20,106.500074
-0.252961,20,106.525587
-0.330457,20,106.548584
-0.271645,20,106.574587
-0.225501,20,106.600584
-0.229571,20,106.625111
-0.206932,20,106.64911
-0.274115,20,106.676112
-0.175214,20,106.703111
-0.188814,20,106.72864
-0.256929,20,106.752639
-0.236664,20,106.778638
-0.430782,20,106.809648
-0.197054,20,106.834163
-0.161843,20,106.858163
-0.351847,20,106.887163
-0.228484,20,106.926684
-0.295921,20,106.952687
-0.202384,20,106.977688
-0.161076,20,107.003687
-0.308215,20,107.028214
-0.249076,20,107.053213
-0.382755,20,107.081213
-0.298843,20,107.108222
-0.218076,20,107.133738
-0.221121,20,107.158257
-0.184275,20,107.182257
-0.194793,20,107.208264
-0.360879,20,107.23278
-0.385374,20,107.256777
-0.208311,20,107.281776
-0.198414,20,107.307779
-0.29751,20,107.336286
-0.232079,20,107.366286
-0.335949,20,107.392289
-0.260779,20,107.421802
-0.252401,20,107.452808
-0.226542,20,107.481808
-0.262568,20,107.506816
-0.364498,20,107.541331
-0.213793,20,107.568331
-0.244363,20,107.593333
-0.444734,20,107.618338
-0.269629,20,107.648477
-0.247341,20,107.675477
-0.445286,20,107.700477
-0.36638,20,107.725997
-0.14537,20,107.758997
-0.145877,20,107.786996
-0.140496,20,107.813005
-0.231409,20,107.845518
-0.271093,20,107.888515
-0.258647,20,107.914523
-0.124859,20,107.942309
-0.203537,20,107.975157
-0.193692,20,108.002157
-0.425634,20,108.031681
-0.259791,20,108.05968
-0.475963,20,108.09168
-0.190398,20,108.117688
-0.217771,20,108.1442
-0.165948,20,108.180711
-0.145144,20,108.205714
-0.219584,20,108.234247
-0.215768,20,108.263247
-0.246307,20,108.294247
-0.174852,20,108.322764
-0.329692,20,108.358765
-0.229135,20,108.392765
-0.259653,20,108.420767
-0.349307,20,108.447289
-0.189792,20,108.477989
-0.316774,20,108.511002
-0.265525,20,108.538096
-0.145394,20,108.566087
-0.232063,20,109.70623
-0.157324,20,109.729522
-0.147131,20,109.763529
-0.356691,20,109.790526
-0.247547,20,109.828036
-0.256831,20,109.861037
-0.282154,20,109.889036
-0.151297,20,109.914045
-0.278592,20,109.93856
-0.161587,20,109.965559
-0.111874,20,109.99056
-0.238348,20,110.014565
-0.132122,20,110.044073
-0.285303,20,110.07191
-0.212451,20,110.095915
-0.279581,20,110.118921
-0.210901,20,110.141436
-0.241398,20,110.166436
-0.218905,20,110.190436
-0.241955,20,110.215949
-0.265698,20,110.240468
-0.13151,20,110.266423
-0.187269,20,110.29132
-0.162389,20,110.31533
-0.200365,20,110.33885
-0.108781,20,110.361849
-0.22642,20,110.389849
-0.448954,20,110.413856
-0.270219,20,110.437374
-0.114534,20,110.460375
-0.27092,20,110.488377
-0.227545,20,110.513383
-0.137992,20,110.537896
-0.14117,20,110.562894
-0.323073,20,110.587895
-0.202029,20,110.6139
-0.241005,20,110.637411
-0.224795,20,110.659411
-0.123155,20,110.684413
-0.345001,20,110.710414
-0.271072,20,110.744923
-0.326285,20,110.770932
-0.219344,20,110.802922
-0.19697,20,110.827449
-0.144509,20,110.851449
-0.267105,20,110.875449
-0.298506,20,110.901449
-0.189939,20,110.92697
-0.173786,20,110.95197
-0.166955,20,110.97597
-0.36029,20,111.00297
-0.100949,20,111.028492
-0.180369,20,111.052493
-0.212005,20,111.076494
-0.195296,20,111.099493
-0.215883,20,111.129581
-0.251498,20,111.162581
-0.201851,20,111.18658
-0.288109,20,111.216588
-0.155737,20,111.242616
-0.188269,20,111.266615
-0.243306,20,111.290615
-0.131635,20,111.314622
-0.186203,20,111.347139
-0.137391,20,111.376141
-0.128533,20,111.402141
-0.316738,20,111.429666
-0.252658,20,111.463666
-0.219896,20,111.493666
-0.119419,20,111.522674
-0.193233,20,111.552184
-0.268064,20,111.583184
-0.19429,20,111.611192
-0.287147,20,111.640707
-0.319201,20,111.680704
-0.153862,20,111.720711
-0.218545,20,111.749079
-0.299266,20,111.77996
-0.190557,20,111.806961
-0.080664,20,111.832487
-0.170666,20,111.863487
-0.162798,20,111.892487
-0.257162,20,111.918495
-0.179997,20,111.947006
-0.210813,20,111.983006
-0.221752,20,112.015015
-0.145051,20,112.044483
-0.277381,20,112.076483
-0.271746,20,112.115489
-0.294669,20,112.148007
-0.187431,20,112.184007
-0.217523,20,112.218015
-0.213795,20,112.246526
-0.232264,20,112.275042
-0.249051,20,112.306041
-0.153383,20,112.332564
-0.282747,20,112.358564
-0.180215,20,112.396564
-0.155964,20,112.431088
-0.268825,20,112.458088
-0.233318,20,112.486089
-0.097113,20,112.518099
-0.140011,20,113.627304
-0.180482,20,113.656054
-0.220412,20,113.687059
-0.334965,20,113.713058
-0.113179,20,113.738577
-0.268091,20,113.769573
-0.161573,20,113.801574
-0.130393,20,113.833095
-0.158109,20,113.8621
-0.267768,20,113.895093
-0.282109,20,113.923102
-0.16737,20,113.948618
-0.085621,20,113.97862
-0.153378,20,114.01162
-0.154532,20,114.043131
-0.161661,20,114.07713
-0.182856,20,114.108132
-0.114543,20,114.136657
-0.176215,20,114.169659
-0.145627,20,114.200659
-0.160509,20,114.233177
-0.214355,20,114.262177
-0.29703,20,114.292176
-0.329535,20,114.324695
-0.228555,20,114.356797
-0.147758,20,114.391795
-0.214955,20,114.425314
-0.31101,20,114.45632
-0.271613,20,114.49232
-0.317045,20,114.524829
-0.170831,20,114.554837
-0.265083,20,114.723376
-0.193516,20,114.7519
-0.222502,20,114.779897
-0.315097,20,114.810911
-0.143611,20,114.838978
-0.212225,20,114.865983
-0.216562,20,114.907979
-0.171744,20,114.940502
-0.181183,20,114.967504
-0.247471,20,114.995503
-0.261044,20,115.023506
-0.199779,20,115.050023
-0.178613,20,115.078023
-0.272457,20,115.110023
-0.207258,20,115.13854
-0.110194,20,115.164541
-0.158489,20,115.191543
-0.135052,20,115.218552
-0.261031,20,115.24813
-0.237222,20,115.27513
-0.187996,20,115.300129
-0.193612,20,115.326172
-0.148203,20,115.355168
-0.076007,20,115.383171
-0.072765,20,115.41218
-0.179007,20,115.440688
-0.179896,20,115.465688
-0.202237,20,115.494692
-0.234484,20,115.522697
-0.142969,20,115.550212
-0.1573,20,115.577209
-0.182352,20,115.601213
-0.137101,20,115.62522
-0.255589,20,115.65573
-0.124155,20,115.693728
-0.227471,20,115.727259
-0.12941,20,115.755256
-0.217578,20,115.782259
-0.203254,20,115.807259
-0.27032,20,115.833778
-0.188558,20,115.862778
-0.150454,20,115.890778
-0.199933,20,115.916785
-0.104614,20,115.942301
-0.232421,20,115.969298
-0.210699,20,115.995301
-0.247234,20,116.020309
-0.242058,20,116.045828
-0.295762,20,116.072828
-0.100727,20,116.098828
-0.163621,20,116.123835
-0.229364,20,116.14935
-0.123084,20,116.17635
-0.378628,20,116.201349
-0.194346,20,116.232874
-0.184057,20,116.257876
-0.111232,20,116.285877
-0.147291,20,116.341394
-0.247686,20,116.37091
-0.209368,20,116.401912
-0.142862,20,116.433435
-0.126536,20,116.463435
-0.153512,20,116.495432
-0.201552,20,116.523443
-0.297531,20,116.552959
-0.326375,20,116.580955
-0.213958,20,116.614966
-0.14284,20,116.650482
-0.152736,20,116.679484
-0.135255,20,116.709482
-0.250609,20,116.74
-0.134623,20,116.766
-0.191013,20,117.921893
-0.194496,20,117.949404
-0.143602,20,117.980404
-0.20359,20,118.008404
-0.101336,20,118.033928
-0.073874,20,118.062928
-0.272008,20,118.090928
-0.147011,20,118.116935
-0.126314,20,118.142446
-0.191383,20,118.168446
-0.11474,20,118.19734
-0.204471,20,118.224349
-0.070482,20,118.249865
-0.125156,20,118.275862
-0.151042,20,118.304913
-0.119867,20,118.331439
-0.205846,20,118.356439
-0.103554,20,118.382439
-0.204423,20,118.412964
-0.139817,20,118.440473
-0.121706,20,118.468476
-0.166871,20,118.509477
-0.244613,20,118.545997
-0.140648,20,118.573
-0.150739,20,118.597
-0.113548,20,118.624648
-0.171954,20,118.650164
-0.09758,20,118.674165
-0.095867,20,118.698164
-0.204596,20,118.726676
-0.233212,20,118.751682
-0.132929,20,118.778682
-0.198823,20,118.803683
-0.138098,20,118.830217
-0.129909,20,118.857219
-0.06037,20,118.881216
-0.134448,20,118.905219
-0.080008,20,118.933742
-0.1426,20,118.959742
-0.123496,20,118.984742
-0.104608,20,119.009739
-0.263275,20,119.036258
-0.067247,20,119.062259
-0.110234,20,119.087259
-0.135357,20,119.115265
-0.258914,20,119.141778
-0.113448,20,119.165777
-0.190582,20,119.190775
-0.102871,20,119.221781
-0.169862,20,119.255293
-0.159456,20,119.279293
-0.2614,20,119.303293
-0.198471,20,119.326802
-0.134907,20,119.352809
-0.148792,20,119.376809
-0.175563,20,119.401806
-0.217911,20,119.426317
-0.195891,20,119.453803
-0.190562,20,119.484709
-0.147827,20,119.511717
-0.165864,20,119.537235
-0.193448,20,119.565228
-0.262798,20,119.593226
-0.176601,20,119.62624
-0.159366,20,119.652757
-0.155141,20,119.680751
-0.210991,20,119.708748
-0.139407,20,119.736287
-0.135117,20,119.762289
-0.1836,20,119.797289
-0.153834,20,119.831807
-0.170812,20,119.857803
-0.207024,20,119.898798
-0.153166,20,119.930308
-0.098288,20,119.958307
-0.154847,20,119.999307
-0.170526,20,120.033823
-0.107167,20,120.066825
-0.134198,20,120.100824
-0.224073,20,120.148344
-0.117112,20,120.181353
-0.06527,20,120.213348
-0.071362,20,120.243863
-0.213588,20,120.272861
-0.140585,20,120.30686
-0.08061,20,120.342395
-0.096244,20,120.374396
-0.118586,20,120.404394
-0.128259,20,120.435886
-0.196452,20,120.467395
-0.208289,20,120.498391
-0.176603,20,120.532917
-0.151969,20,120.56392
-0.155763,20,120.59392
-0.103646,20,120.624923
-0.146053,20,120.657439
-0.157255,20,120.693445
-0.155377,20,120.730958
-0.11705,20,120.762959
-0.130619,20,120.78996
-0.093227,20,120.815959
-0.129379,20,120.868483
-0.192324,20,122.050959
-0.218604,20,122.076959
-0.158741,20,122.103622
-0.127501,20,122.129156
-0.08799,20,122.154157
-0.139187,20,122.179155
-0.137591,20,122.20715
-0.122443,20,122.244662
-0.11736,20,122.270668
-0.182045,20,122.293679
-0.137204,20,122.323681
-0.158623,20,122.34919
-0.099809,20,122.374184
-0.074704,20,122.398185
-0.215226,20,122.427187
-0.069701,20,122.454655
-0.099278,20,122.48066
-0.132555,20,122.506174
-0.178614,20,122.532698
-0.152812,20,122.558705
-0.096057,20,122.589698
-0.048593,20,122.615701
-0.135453,20,122.657207
-0.100362,20,122.690217
-0.153667,20,122.713223
-0.190335,20,122.74087
-0.173836,20,122.765871
-0.142057,20,122.78887
-0.112229,20,122.812878
-0.186389,20,122.83839
-0.107297,20,122.86339
-0.241187,20,122.888391
-0.089963,20,122.915397
-0.195775,20,122.945906
-0.150772,20,122.975906
-0.114742,20,123.009909
-0.207446,20,123.04743
-0.212291,20,123.07743
-0.123383,20,123.104429
-0.101481,20,123.129951
-0.256448,20,123.158951
-0.137347,20,123.185951
-0.137847,20,123.213959
-0.080946,20,123.239474
-0.106245,20,123.26937
-0.163115,20,123.29737
-0.092327,20,123.323374
-0.1454,20,123.348882
-0.129406,20,123.379885
-0.090344,20,123.406884
-0.158595,20,123.431406
-0.170098,20,123.461304
-0.152078,20,123.48619
-0.165816,20,123.517708
-0.122514,20,123.544219
-0.106517,20,123.57222
-0.144011,20,123.60222
-0.111936,20,123.627734
-0.075074,20,123.66274
-0.077363,20,123.700744
-0.170949,20,123.728251
-0.175719,20,123.759257
-0.118562,20,123.789257
-0.175495,20,123.820262
-0.116491,20,123.847781
-0.118081,20,123.873782
-0.1179,20,123.908217
-0.071056,20,123.936745
-0.158826,20,123.962749
-0.113536,20,123.993739
-0.122553,20,124.024756
-0.142509,20,124.051261
-0.121933,20,124.07726
-0.177983,20,124.104262
-0.094479,20,124.135781
-0.182408,20,124.161785
-0.069001,20,124.18778
-0.101152,20,124.217746
-0.196262,20,124.246253
-0.129226,20,124.272253
-0.174558,20,124.298253
-0.169994,20,124.330775
-0.19177,20,124.361775
-0.088065,20,124.388776
-0.11127,20,124.416785
-0.107922,20,124.4503
-0.134353,20,124.494297
-0.105963,20,124.529339
-0.081962,20,124.562339
-0.115638,20,124.59034
-0.096988,20,124.617347
-0.136172,20,124.648862
-0.128846,20,124.678862
-0.09671,20,124.707863
-0.219802,20,124.736383
-0.128269,20,124.767383
-0.104404,20,124.796383
-0.253058,20,124.82639
-0.16081,20,124.859907
-0.168482,20,124.891906
-0.276421,20,124.918914
-0.109783,20,124.948432
-0.167836,20,125.997569
-0.089579,20,126.023577
-0.161943,20,126.049092
-0.106611,20,126.079089
-0.119091,20,126.107092
-0.097823,20,126.133605
-0.132901,20,126.158602
-0.10338,20,126.183601
-0.134548,20,126.210604
-0.11847,20,126.23613
-0.139945,20,126.262129
-0.164832,20,126.286129
-0.095691,20,126.312129
-0.104292,20,126.336643
-0.100605,20,126.364644
-0.098157,20,126.389643
-0.128351,20,126.416652
-0.139938,20,126.443166
-0.143191,20,126.468166
-0.187637,20,126.493166
-0.140152,20,126.517174
-0.059484,20,126.546201
-0.151963,20,126.572201
-0.076992,20,126.595715
-0.145177,20,126.61971
-0.099877,20,126.649246
-0.124403,20,126.676245
-0.109682,20,126.701245
-0.046789,20,126.727253
-0.111757,20,126.753307
-0.137354,20,126.779305
-0.119155,20,126.803293
-0.12084,20,126.827296
-0.134213,20,126.854409
-0.137065,20,126.879409
-0.177235,20,126.903409
-0.22624,20,126.926419
-0.125396,20,126.952918
-0.129437,20,126.978926
-0.187898,20,127.004919
-0.138407,20,127.030434
-0.170415,20,127.056434
-0.118764,20,127.082434
-0.118284,20,127.106434
-0.144546,20,127.13081
-0.147998,20,127.156817
-0.108418,20,127.18281
-0.076488,20,127.20781
-0.077357,20,127.232318
-0.13211,20,127.256318
-0.145436,20,127.282318
-0.115728,20,127.308325
-0.192517,20,127.333454
-0.147173,20,127.359583
-0.123744,20,127.389463
-0.102345,20,127.419456
-0.124606,20,127.452501
-0.16952,20,127.491501
-0.173698,20,127.519504
-0.190985,20,127.5456
-0.125405,20,127.574608
-0.101384,20,127.600114
-0.15373,20,127.630668
-0.129627,20,127.655658
-0.134363,20,127.684659
-0.124184,20,127.713666
-0.147022,20,127.744875
-0.108912,20,127.770876
-0.15265,20,127.803876
-0.127547,20,127.832964
-0.127991,20,127.858957
-0.111733,20,127.883957
-0.123107,20,127.913957
-0.104429,20,127.942503
-0.097875,20,127.967504
-0.25104,20,127.997505
-0.103033,20,128.036018
-0.095634,20,128.066018
-0.156879,20,128.092018
-0.080257,20,128.128029
-0.120721,20,128.158106
-0.137335,20,128.184114
-0.185397,20,128.212106
-0.14643,20,128.238177
-0.164659,20,128.270176
-0.090433,20,128.296177
-0.169382,20,128.333728
-0.11882,20,128.363721
-0.07939,20,128.39972
-0.096388,20,128.429232
-0.105934,20,128.461246
-0.162306,20,128.488237
-0.191102,20,128.514237
-0.132619,20,128.545774
-0.077257,20,128.575774
-0.150311,20,128.606775
-0.1323,20,128.636323
-0.097451,20,128.667324
-0.135057,20,128.694316
-0.114557,20,128.720319
-0.094451,20,128.751522
-0.122787,20,128.780521
-0.152135,20,128.806521
-0.079285,20,129.818117
-0.099524,20,129.844628
-0.101201,20,129.869623
-0.122765,20,129.894624
-0.099318,20,129.919631
-0.133217,20,129.945137
-0.100336,20,129.977137
-0.123457,20,130.004137
-0.144368,20,130.031183
-0.112028,20,130.055185
-0.040118,20,130.079185
-0.106277,20,130.106184
-0.122521,20,130.132199
-0.1258,20,130.157199
-0.080062,20,130.181199
-0.133082,20,130.205199
-0.087187,20,130.231716
-0.103257,20,130.257716
-0.115987,20,130.281716
-0.083479,20,130.307715
-0.105217,20,130.336232
-0.112982,20,130.361232
-0.091078,20,130.386232
-0.050148,20,130.415234
-0.101342,20,130.443746
-0.16099,20,130.467745
-0.068081,20,130.492753
-0.140165,20,130.518757
-0.090011,20,130.54527
-0.078381,20,130.57027
-0.102045,20,130.59427
-0.084535,20,130.618273
-0.122699,20,130.644628
-0.10202,20,130.67013
-0.137026,20,130.695133
-0.095657,20,130.719135
-0.061515,20,130.744162
-0.069901,20,130.771162
-0.166968,20,130.795162
-0.078394,20,130.819165
-0.063138,20,130.848673
-0.075714,20,130.877676
-0.091944,20,130.901674
-0.042232,20,130.926678
-0.077513,20,130.953215
-0.090162,20,130.980213
-0.115373,20,131.004213
-0.09707,20,131.029229
-0.217299,20,131.055743
-0.117978,20,131.084735
-0.115601,20,131.113743
-0.120777,20,131.141273
-0.138852,20,131.170266
-0.081381,20,131.202269
-0.144323,20,131.233348
-0.160736,20,131.264352
-0.12493,20,131.295347
-0.062703,20,131.32435
-0.099692,20,131.351377
-0.144071,20,131.382387
-0.10678,20,131.414384
-0.106314,20,131.446409
-0.204299,20,131.481408
-0.06347,20,131.512415
-0.079894,20,131.541481
-0.1424,20,131.572489
-0.10965,20,131.603481
-0.085247,20,131.637989
-0.097633,20,131.663988
-0.113839,20,131.695501
-0.136344,20,131.726505
-0.051726,20,131.753013
-0.176133,20,131.779013
-0.120342,20,131.808016
-0.129323,20,131.842526
-0.11815,20,131.871527
-0.098368,20,131.898526
-0.151286,20,131.931588
-0.155312,20,131.963588
-0.129043,20,131.989591
-0.104163,20,132.018593
-0.152634,20,132.048619
-0.069418,20,132.07462
-0.09093,20,132.101619
-0.139319,20,132.129626
-0.081602,20,132.160136
-0.177573,20,132.186136
-0.057151,20,132.217145
-0.086172,20,132.250675
-0.120557,20,132.281666
-0.088721,20,132.308668
-0.061148,20,132.33979
-0.116657,20,132.369784
-0.056125,20,132.397784
-0.121955,20,132.425788
-0.087983,20,132.459296
-0.120161,20,132.488297
-0.140518,20,132.5183
-0.120243,20,132.548805
-0.062343,20,132.579806
-0.120723,20,132.610814
-0.110066,20,132.638846
-0.073358,20,133.699186
-0.067241,20,133.727072
-0.073516,20,133.752099
-0.118587,20,133.777099
-0.098484,20,133.803099
-0.116823,20,133.828106
-0.1247,20,133.853617
-0.052746,20,133.878614
-0.089807,20,133.904617
-0.051345,20,133.929624
-0.114584,20,133.956138
-0.056273,20,133.980138
-0.11227,20,134.006139
-0.068498,20,134.045655
-0.102063,20,134.072658
-0.120855,20,134.09666
-0.109043,20,134.123273
-0.09432,20,134.150313
-0.091461,20,134.175305
-0.071212,20,134.216306
-0.144474,20,134.243818
-0.079539,20,134.267818
-0.109553,20,134.291821
-0.113329,20,134.318832
-0.101784,20,134.34535
-0.056057,20,134.37035
-0.056635,20,134.396348
-0.096064,20,134.421356
-0.15575,20,134.452425
-0.052474,20,134.478426
-0.073013,20,134.503425
-0.099105,20,134.52843
-0.117769,20,134.554892
-0.079527,20,134.581891
-0.074418,20,134.607891
-0.127014,20,134.632399
-0.10888,20,134.659399
-0.11253,20,134.685399
-0.120523,20,134.711399
-0.141028,20,134.736443
-0.079821,20,134.762443
-0.191368,20,134.78895
-0.098005,20,134.814948
-0.079707,20,134.840457
-0.095884,20,134.869456
-0.068898,20,134.901456
-0.069589,20,134.927461
-0.087449,20,134.95197
-0.097587,20,134.98097
-0.147081,20,135.005969
-0.080708,20,135.031473
-0.119168,20,135.056479
-0.172385,20,135.083485
-0.059747,20,135.113478
-0.168456,20,135.152989
-0.121608,20,135.19099
-0.113177,20,135.218992
-0.054507,20,135.249498
-0.085482,20,135.279499
-0.091016,20,135.309498
-0.126238,20,135.337548
-0.134199,20,135.365556
-0.077347,20,135.397549
-0.072007,20,135.428567
-0.100848,20,135.454599
-0.051556,20,135.482591
-0.07207,20,135.511591
-0.10051,20,135.539617
-0.059567,20,135.565616
-0.084935,20,135.592616
-0.055667,20,135.623619
-0.127133,20,135.649132
-0.154995,20,135.676132
-0.086389,20,135.703138
-0.124557,20,135.736643
-0.064966,20,135.764643
-0.094715,20,135.794146
-0.04397,20,135.826151
-0.047325,20,135.854662
-0.138471,20,135.883662
-0.078673,20,135.916664
-0.076514,20,135.94918
-0.092788,20,135.97618
-0.135352,20,136.004179
-0.057282,20,136.036685
-0.071855,20,136.068693
-0.143801,20,136.096694
-0.102397,20,136.12669
-0.083892,20,136.158801
-0.175314,20,136.203798
-0.104133,20,136.246831
-0.116066,20,136.280831
-0.091956,20,136.313831
-0.09989,20,136.352345
-0.111481,20,136.393345
-0.075063,20,136.427346
-0.057654,20,136.458855
-0.064153,20,136.487856
-0.111138,20,136.518862
-0.096278,20,136.566368
-0.081084,20,136.602367
-0.124081,20,136.634875
-0.087356,20,136.669883
-0.094889,20,137.896588
-0.057745,20,137.925589
-0.055004,20,137.953097
-0.048885,20,137.982094
-0.108556,20,138.018098
-0.096844,20,138.048222
-0.112358,20,138.078221
-0.069625,20,138.106219
-0.135481,20,138.136732
-0.086778,20,138.165732
-0.098307,20,138.195732
-0.06563,20,138.232244
-0.140671,20,138.26125
-0.089384,20,138.287249
-0.058218,20,138.319252
-0.131195,20,138.350274
-0.076107,20,138.381276
-0.113841,20,138.410276
-0.060218,20,138.436791
-0.093834,20,138.464791
-0.096319,20,138.492791
-0.034195,20,138.518796
-0.128956,20,138.547307
-0.043367,20,138.576307
-0.051173,20,138.602305
-0.070923,20,138.629312
-0.068176,20,138.657823
-0.096054,20,138.684823
-0.091659,20,138.715822
-0.033104,20,138.751331
-0.081426,20,138.800331
-0.109175,20,138.834847
-0.043315,20,138.867359
-0.046218,20,138.899357
-0.044338,20,138.927363
-0.107738,20,138.954395
-0.129721,20,138.985396
-0.07262,20,139.014396
-0.125846,20,139.042908
-0.118655,20,139.070908
-0.07708,20,139.097908
-0.07043,20,139.123913
-0.099355,20,139.148424
-0.121314,20,139.175424
-0.101877,20,139.202422
-0.126755,20,139.23045
-0.084787,20,139.257569
-0.102157,20,139.285564
-0.090062,20,139.312566
-0.056325,20,139.34009
-0.087712,20,139.376089
-0.142343,20,139.402081
-0.119175,20,139.433605
-0.130744,20,139.460618
-0.07612,20,139.485603
-0.085873,20,139.513606
-0.061712,20,139.541712
-0.118758,20,139.567705
-0.051624,20,139.595704
-0.045684,20,139.622711
-0.061467,20,139.648221
-0.085099,20,139.674222
-0.05652,20,139.70122
-0.074417,20,139.732726
-0.094296,20,139.759736
-0.109742,20,139.784731
-0.074967,20,139.810734
-0.103583,20,139.837807
-0.061232,20,139.864806
-0.065528,20,139.891313
-0.049115,20,139.917313
-0.069808,20,139.945844
-0.037499,20,139.978851
-0.124881,20,140.005852
-0.146944,20,140.03387
-0.060718,20,140.06087
-0.139845,20,140.08587
-0.124228,20,140.111871
-0.060606,20,140.138944
-0.125758,20,140.163943
-0.082189,20,140.187942
-0.059938,20,140.212942
-0.077365,20,140.238996
-0.100449,20,140.265994
-0.119248,20,140.291994
-0.08208,20,140.317994
-0.056692,20,140.344044
-0.092221,20,140.371044
-0.074369,20,140.397046
-0.125377,20,140.421052
-0.062951,20,140.447562
-0.082541,20,140.475562
-0.09332,20,140.499562
-0.085135,20,140.522567
-0.08894,20,140.548075
-0.070008,20,140.574076
-0.09716,20,140.598075
-0.086283,20,140.622092
-0.076419,20,140.646125
-0.066186,20,140.674127
-0.13609,20,140.699126
-0.052022,20,140.725132
-0.084117,20,141.771427
-0.072447,20,141.797427
-0.048695,20,141.825457
-0.080929,20,141.850511
-0.051785,20,141.875512
-0.074722,20,141.900512
-0.093056,20,141.926514
-0.087119,20,141.953096
-0.078229,20,141.979095
-0.059537,20,142.003096
-0.074253,20,142.030099
-0.042385,20,142.056607
-0.090861,20,142.081605
-0.064541,20,142.105605
-0.103693,20,142.130111
-0.105406,20,142.156814
-0.055087,20,142.181814
-0.06332,20,142.205812
-0.067242,20,142.232822
-0.094455,20,142.259333
-0.079816,20,142.284334
-0.101688,20,142.309334
-0.077838,20,142.335858
-0.074406,20,142.361857
-0.051197,20,142.385857
-0.077988,20,142.408857
-0.038073,20,142.431865
-0.073564,20,142.456374
-0.080172,20,142.481375
-0.099463,20,142.505376
-0.079088,20,142.531385
-0.080291,20,142.5579
-0.068607,20,142.583901
-0.045811,20,142.6109
-0.056237,20,142.63542
-0.071284,20,142.663255
-0.096505,20,142.691255
-0.136751,20,142.717245
-0.097455,20,142.741762
-0.084969,20,142.766762
-0.092037,20,142.792762
-0.084596,20,142.817762
-0.055792,20,142.843278
-0.117704,20,142.870278
-0.077885,20,142.897278
-0.129697,20,142.930283
-0.058992,20,142.960795
-0.085745,20,142.997304
-0.081363,20,143.028308
-0.045171,20,143.058821
-0.103218,20,143.092817
-0.077278,20,143.118814
-0.056716,20,143.14433
-0.060447,20,143.16833
-0.105446,20,143.198331
-0.105822,20,143.227342
-0.10467,20,143.251853
-0.088267,20,143.275853
-0.119631,20,143.302852
-0.054549,20,143.327858
-0.139377,20,143.352369
-0.119756,20,143.376369
-0.128102,20,143.402366
-0.113941,20,143.427371
-0.085039,20,143.451875
-0.071275,20,143.475884
-0.084417,20,143.501878
-0.083603,20,143.527883
-0.08954,20,143.552394
-0.06043,20,143.576395
-0.058237,20,143.606406
-0.052547,20,143.635911
-0.073693,20,143.661911
-0.063937,20,143.687911
-0.10367,20,143.714911
-0.10173,20,143.742427
-0.083653,20,143.767427
-0.054644,20,143.800426
-0.04746,20,143.83143
-0.114157,20,143.860936
-0.061757,20,143.88694
-0.044291,20,143.915939
-0.099615,20,143.945455
-0.057445,20,143.974453
-0.064435,20,144.000968
-0.101738,20,144.030971
-0.066131,20,144.060056
-0.099731,20,144.086056
-0.056373,20,144.115057
-0.129728,20,144.144098
-0.055727,20,144.170097
-0.072727,20,144.197095
-0.064678,20,144.223099
-0.099521,20,144.250397
-0.064855,20,144.277392
-0.027352,20,144.302387
-0.117479,20,144.32839
-0.069059,20,144.354423
-0.089273,20,144.381424
-0.063677,20,144.409424
-0.086076,20,144.434435
-0.046733,20,144.463496
-0.054509,20,145.479739
-0.049135,20,145.508733
-0.051975,20,145.533742
-0.058338,20,145.559777
-0.054817,20,145.584777
-0.050722,20,145.611777
-0.036927,20,145.635819
-0.103331,20,145.660819
-0.065538,20,145.684819
-0.032324,20,145.709819
-0.047953,20,145.734823
-0.093194,20,145.758848
-0.114371,20,145.782848
-0.104953,20,145.805848
-0.064936,20,145.83185
-0.061325,20,145.856871
-0.060144,20,145.880871
-0.102392,20,145.904873
-0.04549,20,145.930874
-0.039042,20,145.955908
-0.031017,20,145.979908
-0.049847,20,146.006909
-0.122563,20,146.033418
-0.039735,20,146.061924
-0.094732,20,146.090924
-0.073299,20,146.116925
-0.029093,20,146.142951
-0.04939,20,146.166951
-0.064424,20,146.19295
-0.084531,20,146.21695
-0.062374,20,146.242028
-0.045357,20,146.267028
-0.102688,20,146.29303
-0.064844,20,146.318031
-0.037385,20,146.350105
-0.059573,20,146.380102
-0.048545,20,146.408102
-0.037246,20,146.434105
-0.069457,20,146.462611
-0.071295,20,146.487611
-0.06786,20,146.513621
-0.079711,20,146.540145
-0.057637,20,146.567144
-0.058425,20,146.595153
-0.099414,20,146.621147
-0.074235,20,146.64717
-0.055858,20,146.676172
-0.118459,20,146.701172
-0.025963,20,146.726177
-0.048755,20,146.749687
-0.053847,20,146.777687
-0.058338,20,146.802687
-0.060435,20,146.828692
-0.072723,20,146.854203
-0.098762,20,146.882203
-0.07894,20,146.910203
-0.061064,20,146.937718
-0.068946,20,146.965719
-0.068025,20,147.003716
-0.080193,20,147.033722
-0.048702,20,147.064733
-0.064493,20,147.101742
-0.054902,20,147.136278
-0.055242,20,147.171275
-0.056422,20,147.204274
-0.061592,20,147.238323
-0.107545,20,147.268323
