#{"t_start": 1748318511.7280183, "env_id": "None"}
r,l,t
-0.000243,20,191.439829
-0.000225,20,191.469072
-0.000286,20,191.495619
-0.000264,20,191.522599
-0.000232,20,191.549158
-0.000136,20,191.57772
-0.0001,20,191.604432
-0.000232,20,191.631474
-0.000263,20,191.658031
-0.000153,20,191.686104
-0.00014,20,191.712159
-0.000194,20,191.739714
-0.000242,20,191.766265
-0.000214,20,191.794822
-0.000175,20,191.822017
-0.000164,20,191.848135
-0.000263,20,191.874686
-0.000248,20,191.90273
-0.000201,20,191.92928
-8.2e-05,20,191.956829
-0.000228,20,192.962455
-0.000139,20,193.000573
-0.000125,20,193.025594
-0.000314,20,193.050875
-0.000139,20,193.076534
-0.000228,20,193.101848
-0.000155,20,193.127742
-0.000207,20,193.153471
-0.000163,20,193.180514
-0.000224,20,193.206748
-0.000162,20,193.232807
-0.000197,20,193.256884
-0.000144,20,193.285318
-0.000145,20,193.310359
-0.000237,20,193.334904
-0.000182,20,193.358938
-0.000308,20,193.385481
-0.000127,20,193.409523
-0.000147,20,193.434061
-0.000126,20,193.458105
-0.000245,20,193.484649
-0.000215,20,193.508194
-0.00017,20,193.533733
-9.3e-05,20,193.557779
-0.00022,20,193.581812
-0.000183,20,193.607862
-0.000353,20,193.631402
-8.7e-05,20,193.655958
-0.000247,20,193.679991
-0.000225,20,193.705562
-0.000111,20,193.730599
-0.000126,20,193.754137
-0.000186,20,193.778183
-0.000165,20,193.802723
-0.000178,20,193.828267
-0.000184,20,193.852301
-0.000129,20,193.876852
-0.000156,20,193.901391
-0.000251,20,193.926942
-0.000236,20,193.950976
-0.00014,20,193.97452
-0.000166,20,193.999066
-0.00017,20,194.024611
-0.000187,20,194.04865
-0.000277,20,194.072684
-0.000149,20,194.095738
-6.6e-05,20,194.119772
-0.000141,20,194.146323
-0.000179,20,194.170357
-0.000142,20,194.194402
-0.000137,20,194.218447
-0.000225,20,194.243473
-0.000225,20,194.267586
-0.000226,20,194.291144
-0.000204,20,194.31474
-0.000184,20,194.338853
-0.000318,20,194.37055
-0.000202,20,194.39564
-0.000148,20,194.419674
-0.000206,20,194.44487
-0.000102,20,194.473929
-0.000202,20,194.500518
-0.000138,20,194.527637
-0.000232,20,194.555206
-0.000203,20,194.58224
-0.000159,20,194.609294
-0.000191,20,194.635841
-0.000344,20,194.664913
-0.000238,20,194.691498
-0.000142,20,194.718547
-0.000162,20,194.745642
-0.000142,20,194.773734
-0.000208,20,194.800788
-9.1e-05,20,194.827333
-0.00028,20,194.853869
-0.00023,20,194.882919
-0.000243,20,194.909589
-0.000142,20,194.93677
-0.000259,20,194.963921
-0.000278,20,194.992725
-0.000159,20,195.020354
-0.000173,20,195.046891
-0.000178,20,195.072912
-0.000171,20,195.100964
-0.000127,20,195.128495
-0.000186,20,195.155025
-0.000265,20,195.182048
-0.000242,20,195.210097
-0.000206,20,195.236634
-0.000259,20,195.263652
-0.000133,20,195.290688
-0.000273,20,195.318216
-0.00017,20,195.345752
-8.7e-05,20,195.372775
-0.000163,20,195.399816
-0.000185,20,195.428344
-0.000146,20,195.455885
-0.00017,20,195.482901
-0.000313,20,195.510944
-0.000151,20,195.539476
-0.000169,20,195.567007
-0.000189,20,195.593889
-0.000177,20,195.622917
-0.000159,20,196.690208
-0.000304,20,196.718775
-0.00019,20,196.743834
-0.000159,20,196.769963
-0.000184,20,196.795601
-0.000204,20,196.823414
-0.000348,20,196.84948
-0.000149,20,196.873517
-0.000154,20,196.899669
-0.000136,20,196.92573
-9.1e-05,20,196.951786
-0.000213,20,196.976897
-0.000157,20,197.001927
-0.000147,20,197.027518
-0.000124,20,197.051632
-0.000136,20,197.074731
-0.000262,20,197.099767
-0.000129,20,197.125308
-0.000106,20,197.149344
-0.000145,20,197.173881
-9.9e-05,20,197.198432
-0.000199,20,197.222463
-0.000162,20,197.248514
-0.000166,20,197.272647
-0.000131,20,197.29674
-0.000108,20,197.320811
-7.9e-05,20,197.346623
-0.0002,20,197.370655
-0.000125,20,197.394708
-0.000136,20,197.418744
-0.000223,20,197.444279
-9.5e-05,20,197.468321
-0.000123,20,197.492862
-9.5e-05,20,197.516409
-0.00021,20,197.540441
-9.1e-05,20,197.566494
-0.000154,20,197.590581
-0.000173,20,197.614726
-0.0002,20,197.639851
-0.00011,20,197.665445
-0.000143,20,197.689984
-0.000267,20,197.71404
-8.5e-05,20,197.738086
-0.000112,20,197.763619
-0.000158,20,197.787659
-0.000224,20,197.811786
-0.000112,20,197.83592
-0.000134,20,197.859973
-0.000358,20,197.885514
-0.000128,20,197.909545
-8.7e-05,20,197.932597
-9.9e-05,20,197.956655
-0.000189,20,197.982219
-0.000227,20,198.007281
-0.000206,20,198.031316
-0.000152,20,198.055867
-0.00022,20,198.081902
-0.000285,20,198.105963
-0.000231,20,198.129997
-0.000177,20,198.153535
-0.000178,20,198.177581
-0.000194,20,198.203624
-0.000242,20,198.227669
-0.000141,20,198.251702
-0.00027,20,198.276252
-0.000155,20,198.301799
-0.000217,20,198.325342
-0.000182,20,198.349382
-0.000173,20,198.373922
-0.000182,20,198.399479
-0.000131,20,198.423506
-0.000227,20,198.450056
-0.000231,20,198.476604
-0.000117,20,198.517164
-0.000189,20,198.545713
-8.9e-05,20,198.572747
-0.000107,20,198.599809
-9.9e-05,20,198.627357
-9.7e-05,20,198.654902
-0.000202,20,198.681942
-0.000201,20,198.708998
-0.000174,20,198.737057
-0.00018,20,198.763595
-0.00012,20,198.791145
-0.000189,20,198.817701
-0.000214,20,198.847252
-0.000149,20,198.87379
-0.000117,20,198.901347
-0.000101,20,198.928899
-0.000325,20,198.958449
-0.000121,20,198.984993
-0.000102,20,199.012544
-0.000235,20,199.041094
-0.000212,20,199.069669
-0.000104,20,199.096876
-0.000168,20,199.126535
-0.000185,20,199.156117
-0.000143,20,199.183656
-0.000126,20,199.211214
-7.8e-05,20,199.238764
-0.000146,20,199.268315
-0.000116,20,199.296375
-0.000147,20,200.28773
-0.0002,20,200.312264
-0.000149,20,200.340801
-0.000127,20,200.366887
-0.00027,20,200.391977
-0.000311,20,200.417603
-6.9e-05,20,200.444714
-0.000266,20,200.469804
-9.8e-05,20,200.494924
-0.000232,20,200.520967
-0.000194,20,200.547002
-0.000113,20,200.572033
-0.000143,20,200.59758
-0.000193,20,200.624116
-0.000112,20,200.651158
-0.000214,20,200.675756
-0.000226,20,200.699879
-6.5e-05,20,200.723939
-0.000116,20,200.7475
-0.000252,20,200.773551
-0.000104,20,200.798097
-0.00017,20,200.822128
-0.000144,20,200.845668
-0.000147,20,200.870699
-0.000183,20,200.894234
-0.000166,20,200.918277
-0.000257,20,200.941309
-0.000197,20,200.965856
-0.000161,20,200.991181
-0.00015,20,201.014738
-0.000172,20,201.038909
-0.000202,20,201.063518
-0.000101,20,201.089529
-0.000134,20,201.113571
-0.000136,20,201.137615
-0.000133,20,201.161649
-0.0002,20,201.188194
-0.000152,20,201.212229
-0.000358,20,201.235778
-0.000155,20,201.259811
-0.00027,20,201.28435
-0.000165,20,201.309395
-0.000186,20,201.333935
-0.000212,20,201.35798
-0.000146,20,201.382014
-0.000202,20,201.407564
-0.000237,20,201.431598
-0.000191,20,201.455142
-0.000183,20,201.479181
-0.000141,20,201.503719
-0.000211,20,201.528775
-0.00016,20,201.55289
-0.000116,20,201.576985
-0.000177,20,201.601099
-0.000198,20,201.62658
-0.000183,20,201.650659
-0.000162,20,201.674747
-0.000212,20,201.699271
-0.000149,20,201.724764
-0.000133,20,201.748817
-0.000191,20,201.772904
-0.000198,20,201.796463
-8.1e-05,20,201.819979
-0.000184,20,201.848017
-0.000205,20,201.874655
-0.000153,20,201.900707
-0.000168,20,201.927862
-0.000175,20,201.956002
-0.000241,20,201.981537
-0.000137,20,202.008655
-0.000141,20,202.035808
-0.00014,20,202.062886
-0.000164,20,202.088995
-0.000207,20,202.116035
-0.000183,20,202.143554
-0.000223,20,202.170712
-0.000199,20,202.196791
-0.000102,20,202.222835
-0.000211,20,202.250967
-0.000216,20,202.277535
-0.000137,20,202.303646
-0.000216,20,202.329767
-7e-05,20,202.358193
-0.000243,20,202.384735
-0.000187,20,202.411772
-9.6e-05,20,202.439319
-0.00018,20,202.467878
-0.000211,20,202.494567
-0.000161,20,202.521611
-0.000188,20,202.548664
-0.00022,20,202.576813
-0.00018,20,202.603936
-0.000152,20,202.630513
-0.000132,20,202.657704
-0.000185,20,202.68666
-0.000149,20,202.71269
-0.000202,20,202.740237
-0.000192,20,202.766784
-0.000164,20,202.795325
-0.000153,20,202.821866
-0.000119,20,202.848917
-0.000188,20,202.876464
-0.000217,20,202.904617
-0.000113,20,203.895229
-0.00016,20,203.921775
-0.000347,20,203.946327
-0.000142,20,203.973866
-0.000228,20,204.000416
-0.000125,20,204.02496
-9.2e-05,20,204.050998
-0.000102,20,204.077535
-0.000173,20,204.103579
-0.000101,20,204.12871
-8.4e-05,20,204.153867
-0.000129,20,204.180933
-0.000126,20,204.206026
-0.00013,20,204.230575
-0.000181,20,204.255643
-0.000135,20,204.280705
-0.00013,20,204.304728
-0.000189,20,204.328762
-0.000161,20,204.351828
-0.000104,20,204.375932
-0.000203,20,204.400973
-0.000144,20,204.425523
-0.000263,20,204.450557
-0.000111,20,204.475102
-0.000252,20,204.500648
-0.000213,20,204.525191
-0.000161,20,204.549229
-0.00022,20,204.573768
-7.2e-05,20,204.597809
-0.000212,20,204.622353
-0.000126,20,204.646904
-0.000145,20,204.670936
-0.000132,20,204.695481
-0.000112,20,204.721026
-0.000153,20,204.744571
-0.00015,20,204.76961
-9e-05,20,204.792644
-0.000131,20,204.818695
-0.000164,20,204.842748
-0.000151,20,204.865872
-0.000257,20,204.890988
-0.000306,20,204.915038
-0.000245,20,204.941043
-0.000179,20,204.965614
-0.000236,20,204.989704
-0.000111,20,205.01274
-0.000179,20,205.038836
-0.000125,20,205.062896
-0.0002,20,205.086978
-0.000197,20,205.110562
-0.000207,20,205.135712
-0.000187,20,205.159797
-0.000209,20,205.183831
-0.000166,20,205.207953
-0.000196,20,205.232015
-0.000217,20,205.256546
-8.6e-05,20,205.280605
-0.000134,20,205.304721
-0.000183,20,205.328746
-0.000193,20,205.353779
-0.00018,20,205.37792
-7.3e-05,20,205.401514
-0.00017,20,205.425536
-0.00028,20,205.452618
-0.000154,20,205.479729
-0.000163,20,205.505831
-0.000204,20,205.531879
-0.000106,20,205.560197
-0.000273,20,205.58687
-0.000172,20,205.612892
-7.7e-05,20,205.639552
-0.00017,20,205.668745
-0.000146,20,205.694859
-0.000179,20,205.721884
-0.00016,20,205.747952
-0.000192,20,205.776504
-0.000215,20,205.802555
-0.000232,20,205.829653
-0.000106,20,205.856804
-0.000187,20,205.883871
-0.00012,20,205.910929
-0.000157,20,205.936559
-0.000258,20,205.963624
-0.000159,20,205.991249
-0.000208,20,206.018301
-0.000147,20,206.044845
-0.000163,20,206.071881
-0.000138,20,206.10057
-0.000142,20,206.127712
-0.000185,20,206.154862
-0.000179,20,206.181903
-0.000114,20,206.210121
-0.000286,20,206.237671
-0.000141,20,206.264209
-0.000167,20,206.291253
-0.000114,20,206.319565
-0.000151,20,206.346114
-0.000202,20,206.373651
-0.000172,20,206.401208
-0.000271,20,206.429757
-0.000111,20,206.456305
-0.000182,20,206.48384
-0.000179,20,207.467379
-0.000159,20,207.493845
-0.000108,20,207.519565
-0.000212,20,207.545636
-0.000111,20,207.571791
-0.000238,20,207.599228
-0.00011,20,207.623878
-0.000186,20,207.650176
-0.00015,20,207.67488
-0.000154,20,207.702143
-0.000104,20,207.726699
-0.000196,20,207.751978
-0.000219,20,207.777735
-0.000214,20,207.804873
-0.000173,20,207.830919
-0.000125,20,207.855631
-0.000138,20,207.879009
-0.000201,20,207.904449
-9.5e-05,20,207.928404
-0.000267,20,207.951813
-0.000252,20,207.975827
-0.000126,20,207.999926
-0.000151,20,208.024888
-0.000224,20,208.049217
-9.5e-05,20,208.073495
-0.000241,20,208.096361
-0.000152,20,208.121955
-0.000144,20,208.145456
-0.0002,20,208.169744
-9.7e-05,20,208.193572
-0.00026,20,208.217361
-0.00016,20,208.242606
-0.0002,20,208.266356
-0.000151,20,208.289574
-0.000197,20,208.312878
-0.000211,20,208.337811
-0.000134,20,208.360912
-0.000144,20,208.3847
-0.000199,20,208.40864
-0.000116,20,208.431851
-0.000138,20,208.456534
-0.000154,20,208.480741
-0.000217,20,208.504105
-0.000237,20,208.527635
-0.000243,20,208.552803
-0.000156,20,208.577481
-0.000102,20,208.60128
-0.000218,20,208.626036
-0.000129,20,208.651241
-0.000125,20,208.675877
-0.000171,20,208.700603
-0.000169,20,208.724397
-0.000245,20,208.748671
-0.000182,20,208.774207
-0.000145,20,208.798511
-0.000134,20,208.822404
-0.000211,20,208.846611
-0.000116,20,208.87212
-0.000145,20,208.895078
-0.000152,20,208.918735
-0.00015,20,208.942335
-0.000209,20,208.969214
-0.000115,20,208.992464
-0.000231,20,209.016601
-0.000196,20,209.04199
-0.000114,20,209.067791
-0.00021,20,209.095607
-0.000135,20,209.122516
-0.000148,20,209.148615
-0.000178,20,209.175572
-0.000194,20,209.203828
-0.000145,20,209.230041
-0.000186,20,209.256766
-0.000249,20,209.283816
-0.000131,20,209.311634
-0.00013,20,209.338511
-0.000149,20,209.365493
-0.000234,20,209.391719
-0.000248,20,209.420564
-0.00019,20,209.447663
-0.000195,20,209.473766
-0.000279,20,209.501544
-0.000116,20,209.528295
-0.000114,20,209.555455
-0.000187,20,209.582069
-0.000159,20,209.610527
-0.000201,20,209.637001
-0.000171,20,209.663878
-0.0002,20,209.690498
-0.000161,20,209.718866
-0.000145,20,209.746769
-0.000162,20,209.773935
-0.000114,20,209.800979
-0.000232,20,209.829492
-0.000146,20,209.856097
-7.7e-05,20,209.882568
-0.000124,20,209.909298
-0.000207,20,209.937137
-0.000166,20,209.963948
-8.4e-05,20,209.989881
-0.00016,20,210.016465
-0.000214,20,210.044194
-0.000119,20,211.027657
-0.000225,20,211.052679
-0.000221,20,211.077311
-0.000143,20,211.10556
-0.000172,20,211.131649
-0.000159,20,211.157706
-0.000129,20,211.182767
-0.000163,20,211.209975
-0.000221,20,211.235516
-0.000101,20,211.260552
-0.000153,20,211.287098
-0.000224,20,211.311662
-7e-05,20,211.340749
-0.000151,20,211.366854
-0.000216,20,211.391908
-0.000209,20,211.417661
-0.000236,20,211.442758
-0.000143,20,211.466852
-0.000185,20,211.490907
-0.000243,20,211.514524
-0.000147,20,211.540616
-0.000141,20,211.56366
-0.000128,20,211.587741
-0.00013,20,211.611834
-0.000183,20,211.637929
-0.000119,20,211.66147
-0.000122,20,211.685653
-9.9e-05,20,211.709746
-0.000282,20,211.734537
-0.000181,20,211.75957
-0.000149,20,211.784107
-0.000134,20,211.807655
-0.000146,20,211.832686
-8.9e-05,20,211.858743
-9.3e-05,20,211.882849
-0.000167,20,211.906432
-0.000197,20,211.930489
-0.000342,20,211.959607
-0.000163,20,211.984656
-0.000131,20,212.008279
-0.000187,20,212.031814
-0.000121,20,212.057889
-0.000236,20,212.08192
-0.000128,20,212.10597
-0.000159,20,212.130001
-0.00012,20,212.154542
-0.000217,20,212.180576
-0.000179,20,212.205756
-0.000186,20,212.229861
-0.000243,20,212.252925
-0.000128,20,212.278871
-0.000116,20,212.301993
-7.1e-05,20,212.326594
-0.000185,20,212.350641
-0.00016,20,212.37469
-0.000283,20,212.400726
-0.000102,20,212.425806
-9.8e-05,20,212.449844
-0.000147,20,212.474381
-0.000158,20,212.500426
-0.000118,20,212.523968
-0.000234,20,212.549013
-0.000177,20,212.572046
-4.9e-05,20,212.597595
-0.00011,20,212.622134
-0.000167,20,212.648685
-0.000166,20,212.675716
-0.00015,20,212.703701
-0.000298,20,212.730867
-9.9e-05,20,212.757575
-0.000193,20,212.784711
-0.000113,20,212.812833
-0.000181,20,212.839906
-0.000119,20,212.867005
-0.000156,20,212.893523
-0.000165,20,212.921104
-0.000212,20,212.948653
-9.1e-05,20,212.975195
-0.000177,20,213.002737
-0.000191,20,213.030797
-0.000138,20,213.057343
-0.000183,20,213.083879
-0.000178,20,213.109431
-0.000118,20,213.13796
-0.000232,20,213.165518
-0.000173,20,213.192616
-0.000124,20,213.219771
-0.000103,20,213.247823
-0.000215,20,213.27389
-0.000168,20,213.301506
-0.000116,20,213.327601
-0.000178,20,213.356719
-0.000159,20,213.382777
-0.000149,20,213.409909
-0.000153,20,213.436982
-0.000139,20,213.465637
-0.000158,20,213.49275
-0.000126,20,213.519883
-0.000172,20,213.547001
-9.4e-05,20,213.576592
-0.000121,20,213.603727
-0.000129,20,213.63085
-9.9e-05,20,213.659992
-0.000151,20,214.658814
-0.000185,20,214.684351
-0.000115,20,214.708917
-0.00015,20,214.736462
-0.000262,20,214.762496
-0.000174,20,214.788045
-0.000204,20,214.813584
-0.000166,20,214.840701
-0.000146,20,214.864903
-0.000195,20,214.890466
-0.000144,20,214.916618
-0.000111,20,214.94231
-0.000162,20,214.970163
-0.000208,20,214.995706
-0.000149,20,215.021233
-0.000146,20,215.044772
-0.000172,20,215.070799
-0.000199,20,215.094843
-0.000177,20,215.118378
-0.00015,20,215.141404
-0.000224,20,215.166939
-0.000253,20,215.190959
-0.000111,20,215.215042
-0.000115,20,215.239065
-6.4e-05,20,215.264637
-0.000189,20,215.288745
-0.000189,20,215.312839
-0.000146,20,215.33664
-0.000125,20,215.359691
-0.0002,20,215.385744
-0.000146,20,215.409836
-0.000166,20,215.43538
-0.000192,20,215.45942
-0.000127,20,215.485959
-0.000159,20,215.51051
-0.000107,20,215.534048
-0.000138,20,215.558094
-0.000211,20,215.584635
-0.000147,20,215.616195
-0.000106,20,215.640228
-0.000172,20,215.664772
-0.000152,20,215.688812
-0.000201,20,215.714884
-0.000153,20,215.739057
-8.7e-05,20,215.763594
-0.000151,20,215.787638
-0.000122,20,215.812672
-0.000118,20,215.837222
-0.000182,20,215.861255
-0.000173,20,215.885804
-0.000103,20,215.91083
-0.000188,20,215.935375
-8.3e-05,20,215.959414
-0.000148,20,215.983952
-9.2e-05,20,216.007991
-0.000142,20,216.033023
-0.000115,20,216.057575
-0.000172,20,216.081608
-0.00011,20,216.105659
-0.000168,20,216.130698
-7.2e-05,20,216.154236
-0.000204,20,216.299077
-0.000186,20,216.326147
-0.000116,20,216.354692
-0.000164,20,216.380733
-0.000198,20,216.406264
-0.000164,20,216.430786
-0.000153,20,216.460019
-0.000158,20,216.48757
-0.000158,20,216.514633
-8.9e-05,20,216.541672
-0.000109,20,216.569745
-0.000168,20,216.596897
-8.1e-05,20,216.622953
-0.000154,20,216.650003
-0.000184,20,216.678853
-9.1e-05,20,216.705581
-9.2e-05,20,216.731633
-0.000153,20,216.758698
-6.4e-05,20,216.790251
-0.000125,20,216.826816
-0.000136,20,216.855361
-8.7e-05,20,216.88592
-0.000152,20,216.913965
-0.000115,20,216.943517
-0.000203,20,216.973563
-0.000125,20,217.003612
-0.00012,20,217.032168
-0.00015,20,217.06172
-0.000116,20,217.092807
-0.000224,20,217.122925
-0.000168,20,217.152559
-0.00016,20,217.181786
-0.000217,20,217.212402
-0.000147,20,217.242955
-0.000156,20,217.272506
-0.000216,20,217.304568
-0.000293,20,217.334624
-0.000155,20,217.363661
-0.00013,20,217.393713
-0.000128,20,217.424768
-0.000137,20,217.455314
-0.00013,20,218.432351
-0.000131,20,218.458108
-0.000146,20,218.485962
-7.9e-05,20,218.510514
-0.000197,20,218.536129
-9.1e-05,20,218.561394
-8e-05,20,218.587867
-0.000111,20,218.613561
-9e-05,20,218.639726
-0.000159,20,218.664735
-0.000133,20,218.691965
-0.000114,20,218.717322
-0.00015,20,218.742464
-0.000301,20,218.768136
-0.00019,20,218.794688
-0.000112,20,218.820269
-8.2e-05,20,218.845098
-0.000207,20,218.868253
-0.00011,20,218.891743
-0.00012,20,218.920894
-0.000158,20,218.944894
-0.000236,20,218.968398
-0.000143,20,218.992578
-0.000155,20,219.01782
-7.8e-05,20,219.042025
-0.000101,20,219.065998
-0.000192,20,219.089381
-8.7e-05,20,219.115703
-0.000139,20,219.149552
-0.000125,20,219.173467
-7.3e-05,20,219.197215
-0.000189,20,219.221987
-0.00019,20,219.246922
-0.000119,20,219.270232
-0.000202,20,219.294266
-0.000143,20,219.318025
-0.000162,20,219.342236
-0.000239,20,219.366954
-8.3e-05,20,219.391284
-0.000151,20,219.414945
-0.000145,20,219.439257
-7.5e-05,20,219.463504
-0.000183,20,219.487552
-0.000187,20,219.511434
-0.000254,20,219.534324
-0.000165,20,219.572083
-0.000173,20,219.599029
-0.000134,20,219.622649
-0.000197,20,219.648551
-9.4e-05,20,219.672736
-8.2e-05,20,219.69709
-0.000141,20,219.720762
-0.000135,20,219.744727
-0.000135,20,219.769795
-0.000116,20,219.793704
-0.000115,20,219.817665
-0.000117,20,219.841935
-0.000281,20,219.86849
-0.000261,20,219.892634
-0.000111,20,219.917114
-0.000161,20,219.940538
-0.000202,20,219.966455
-0.000159,20,219.990603
-0.000238,20,220.014036
-0.000192,20,220.03943
-0.000113,20,220.065616
-0.000105,20,220.092732
-0.000144,20,220.118255
-0.000134,20,220.145453
-0.000121,20,220.171597
-0.000125,20,220.20013
-8.3e-05,20,220.23885
-0.00021,20,220.267987
-0.000142,20,220.29689
-0.000132,20,220.322523
-0.000106,20,220.349749
-0.00017,20,220.375938
-8.8e-05,20,220.403464
-0.000138,20,220.430567
-0.000142,20,220.457133
-0.000165,20,220.484675
-6.4e-05,20,220.512222
-0.000141,20,220.539772
-8.3e-05,20,220.566319
-0.000135,20,220.59235
-8.1e-05,20,220.621512
-0.00011,20,220.648732
-8.5e-05,20,220.675839
-8.9e-05,20,220.702395
-0.000151,20,220.732326
-0.000138,20,220.758877
-0.000221,20,220.786421
-0.000205,20,220.813471
-0.000122,20,220.854768
-0.000202,20,220.889926
-0.000163,20,220.916671
-0.000121,20,220.944794
-0.000165,20,220.970857
-0.000112,20,220.997482
-8.9e-05,20,221.023662
-0.000188,20,221.052722
-0.00014,20,221.080273
-0.000178,20,221.108824
-0.000146,20,222.086528
-9.5e-05,20,222.112054
-9.7e-05,20,222.138673
-0.000124,20,222.163723
-0.000222,20,222.188892
-8.2e-05,20,222.216645
-7.7e-05,20,222.24085
-5.3e-05,20,222.266962
-7.5e-05,20,222.291479
-0.000102,20,222.318643
-0.000159,20,222.344182
-8.4e-05,20,222.370227
-0.000184,20,222.395777
-0.000129,20,222.423831
-8.7e-05,20,222.449952
-0.000105,20,222.473522
-0.000137,20,222.497592
-0.000105,20,222.522614
-6.5e-05,20,222.548165
-0.000115,20,222.572197
-0.000179,20,222.596748
-0.000203,20,222.621294
-0.000119,20,222.656956
-0.000166,20,222.689105
-0.000126,20,222.71365
-0.000203,20,222.739195
-0.000116,20,222.762229
-9.6e-05,20,222.786779
-0.000139,20,222.811325
-0.000113,20,222.834868
-0.000208,20,222.860907
-8.8e-05,20,222.884446
-0.00012,20,222.908491
-0.000194,20,222.932036
-0.000125,20,222.958586
-0.000135,20,222.98262
-0.000159,20,223.006168
-0.000131,20,223.029712
-0.000121,20,223.05425
-0.000153,20,223.079284
-8.9e-05,20,223.103822
-0.000113,20,223.126902
-9.9e-05,20,223.150953
-0.000154,20,223.177032
-0.000151,20,223.201066
-0.000113,20,223.226129
-7.3e-05,20,223.250162
-0.000134,20,223.275216
-0.000205,20,223.299256
-0.000175,20,223.323802
-0.000237,20,223.347352
-0.000164,20,223.371384
-9.5e-05,20,223.396934
-9.8e-05,20,223.421474
-0.000119,20,223.447025
-0.000159,20,223.471059
-0.000129,20,223.495609
-0.0001,20,223.520153
-0.00017,20,223.544698
-0.000111,20,223.568737
-0.000136,20,223.59277
-0.00017,20,223.632877
-8.7e-05,20,223.661955
-0.000155,20,223.689506
-0.000132,20,223.717572
-0.000167,20,223.745118
-0.000161,20,223.773663
-0.000187,20,223.800709
-7.4e-05,20,223.828263
-6.6e-05,20,223.856814
-0.000104,20,223.883847
-8.8e-05,20,223.910398
-0.000131,20,223.938952
-0.000175,20,223.965497
-0.000231,20,223.992537
-6.7e-05,20,224.018591
-0.000153,20,224.04684
-0.000116,20,224.074378
-0.000218,20,224.101424
-0.000107,20,224.128497
-6.7e-05,20,224.156617
-0.000131,20,224.183701
-0.00017,20,224.210773
-0.000159,20,224.238862
-0.0001,20,224.266411
-0.000137,20,224.294456
-0.000192,20,224.321052
-0.000152,20,224.349596
-8.7e-05,20,224.376145
-0.000131,20,224.403683
-0.000138,20,224.430233
-0.000131,20,224.458784
-0.000241,20,224.485329
-0.00012,20,224.511369
-0.000131,20,224.539431
-9.6e-05,20,224.567977
-9e-05,20,224.594521
-0.000168,20,224.621561
-0.000111,20,224.649111
-0.000167,20,224.677642
-0.000124,20,224.704709
-4.6e-05,20,224.732759
-7.3e-05,20,225.769389
-0.000122,20,225.795939
-0.000104,20,225.821494
-9.4e-05,20,225.848043
-0.000148,20,225.874588
-9.2e-05,20,225.900624
-0.000186,20,225.925677
-9.9e-05,20,225.952706
-6.1e-05,20,225.977901
-0.000107,20,226.003974
-0.000135,20,226.028662
-0.000117,20,226.056273
-0.000111,20,226.082307
-0.000102,20,226.107858
-0.000122,20,226.131892
-0.000151,20,226.158441
-0.000247,20,226.184984
-0.000164,20,226.209528
-0.000167,20,226.233565
-0.000125,20,226.25761
-0.00017,20,226.284036
-0.000107,20,226.308081
-0.00014,20,226.332131
-0.000153,20,226.356681
-0.000172,20,226.381713
-0.000125,20,226.406262
-0.000128,20,226.430802
-0.000159,20,226.45434
-0.000149,20,226.480386
-8.6e-05,20,226.504931
-0.000143,20,226.529502
-0.000159,20,226.554041
-0.000105,20,226.578087
-0.000142,20,226.602115
-0.000113,20,226.627665
-0.00011,20,226.651699
-0.00014,20,226.675243
-0.000105,20,226.701281
-8.4e-05,20,226.725832
-9.7e-05,20,226.750867
-0.000181,20,226.774405
-7.9e-05,20,226.799448
-8.2e-05,20,226.824497
-0.000148,20,226.848537
-0.000146,20,226.87357
-0.000156,20,226.897121
-0.000114,20,226.923653
-0.000102,20,226.947203
-0.000105,20,226.971235
-0.000127,20,226.995779
-0.000104,20,227.021323
-0.000156,20,227.045874
-9.7e-05,20,227.069907
-0.000117,20,227.094453
-9.3e-05,20,227.117999
-0.000161,20,227.143537
-0.000133,20,227.167584
-0.000136,20,227.191616
-0.000125,20,227.216667
-0.000149,20,227.241694
-0.000125,20,227.265795
-0.00016,20,227.289878
-0.000168,20,227.313474
-5.9e-05,20,227.339588
-9.6e-05,20,227.362599
-7.8e-05,20,227.386688
-0.000151,20,227.410768
-0.00011,20,227.435848
-7.9e-05,20,227.464467
-0.000152,20,227.491507
-0.000162,20,227.519563
-0.000129,20,227.554623
-9.3e-05,20,227.587176
-0.000142,20,227.619229
-9.8e-05,20,227.648791
-5.1e-05,20,227.682343
-8.8e-05,20,227.715402
-0.00015,20,227.746462
-4.6e-05,20,227.778518
-8.9e-05,20,227.80783
-0.0001,20,227.836958
-0.000101,20,227.865665
-7e-05,20,227.895891
-0.000134,20,227.925551
-0.000114,20,227.954653
-9.1e-05,20,227.985774
-7.4e-05,20,228.013903
-0.000108,20,228.045681
-0.000148,20,228.079063
-0.000131,20,228.113612
-0.0001,20,228.144174
-0.000166,20,228.173726
-0.000135,20,228.205282
-0.000174,20,228.235339
-6.6e-05,20,228.262379
-9.9e-05,20,228.296446
-0.000115,20,228.328649
-6.4e-05,20,228.3599
-0.000105,20,228.390497
-0.000151,20,228.424095
-7.9e-05,20,228.454725
-0.000107,20,228.483765
-8.1e-05,20,229.46753
-0.000105,20,229.492423
-0.000104,20,229.516529
-0.000133,20,229.540083
-0.000128,20,229.564629
-5.1e-05,20,229.587658
-5.8e-05,20,229.613703
-0.000127,20,229.636851
-0.000115,20,229.659887
-5.3e-05,20,229.685149
