#{"t_start": 1748237572.2546065, "env_id": "None"}
r,l,t
-0.000296,20,204.833395
-0.00036,20,204.859395
-0.00053,20,204.890395
-0.000523,20,204.916395
-0.000331,20,204.947919
-0.000199,20,204.975919
-0.00041,20,205.004919
-0.000241,20,205.036439
-0.000133,20,205.062439
-0.000211,20,205.092436
-0.000222,20,205.126447
-0.000257,20,205.156962
-0.000331,20,205.185962
-0.000319,20,205.213962
-0.000207,20,205.247481
-0.00045,20,205.273481
-0.000283,20,205.301481
-0.000243,20,205.330492
-0.000285,20,205.36201
-0.000299,20,205.390008
-0.000163,20,205.420016
-0.00032,20,205.451526
-0.000264,20,205.476525
-0.000373,20,205.503525
-0.000259,20,205.534049
-0.000383,20,205.565046
-0.00034,20,205.591049
-0.000374,20,205.620058
-0.00056,20,205.65357
-0.000173,20,205.684085
-0.00025,20,205.712085
-0.000206,20,205.741611
-0.000216,20,205.772611
-0.000239,20,205.798612
-0.000351,20,206.775965
-0.000316,20,206.803966
-0.000436,20,206.826973
-0.000479,20,206.851489
-0.00028,20,206.876491
-0.00028,20,206.901491
-0.000421,20,206.926496
-0.000272,20,206.951009
-0.000204,20,206.977007
-0.000139,20,207.004007
-0.000282,20,207.031017
-0.00023,20,207.055527
-0.000413,20,207.081524
-0.000214,20,207.107527
-0.000603,20,207.132536
-0.00059,20,207.159046
-0.00032,20,207.184047
-0.000308,20,207.210046
-0.000399,20,207.236568
-0.000299,20,207.262569
-0.000268,20,207.286568
-0.000261,20,207.313568
-0.000543,20,207.339091
-0.000463,20,207.365089
-0.000354,20,207.390092
-0.000318,20,207.4181
-0.000186,20,207.445614
-0.00029,20,207.471613
-0.00034,20,207.494614
-0.000328,20,207.521624
-0.000304,20,207.550142
-0.00029,20,207.576141
-0.000339,20,207.602141
-0.000463,20,207.628149
-0.000427,20,207.65466
-0.000324,20,207.679659
-0.00021,20,207.70466
-0.000333,20,207.730182
-0.000404,20,207.758697
-0.000422,20,207.782698
-0.000323,20,207.807695
-0.000273,20,207.832706
-0.000328,20,207.85886
-0.000403,20,207.88786
-0.000333,20,207.911859
-0.000356,20,207.941387
-0.000264,20,207.976387
-0.000379,20,208.007387
-0.000198,20,208.035908
-0.000279,20,208.066908
-0.000329,20,208.097908
-0.000211,20,208.122915
-0.000307,20,208.150423
-0.000273,20,208.185425
-0.000399,20,208.216425
-0.000458,20,208.243948
-0.000257,20,208.273948
-0.000411,20,208.303945
-0.000281,20,208.330954
-0.000283,20,208.357475
-0.000479,20,208.393476
-0.000235,20,208.419482
-0.000637,20,208.444998
-0.000237,20,208.473998
-0.000435,20,208.506998
-0.000344,20,208.53351
-0.000225,20,208.560517
-0.000511,20,208.589517
-0.000196,20,208.623522
-0.000241,20,208.655042
-0.000423,20,208.686041
-0.000281,20,208.719049
-0.000421,20,208.745169
-0.000413,20,208.773169
-0.00029,20,208.803169
-0.000196,20,208.830177
-0.000258,20,208.863696
-0.000466,20,208.892696
-0.000194,20,208.926699
-0.000313,20,208.954213
-0.000266,20,208.982214
-0.000462,20,209.019221
-0.00025,20,209.050733
-0.000294,20,209.076733
-0.000277,20,209.105733
-0.000141,20,209.135253
-0.000229,20,209.166253
-0.000355,20,209.194253
-0.000166,20,209.22326
-0.000365,20,209.254784
-0.000286,20,209.280782
-0.000215,20,209.308784
-0.000421,20,209.344309
-0.00041,20,209.370308
-0.00035,20,209.394309
-0.000317,20,209.423316
-0.000225,20,209.456821
-0.000196,20,209.482824
-0.000403,20,209.515824
-0.000232,20,209.546346
-0.000427,20,209.576346
-0.000397,20,209.602349
-0.000482,20,209.631354
-0.000283,20,210.611223
-0.000689,20,210.635746
-0.000328,20,210.658747
-0.000323,20,210.685747
-0.0002,20,210.713744
-0.000245,20,210.738274
-0.000163,20,210.763274
-0.000207,20,210.788787
-0.000171,20,210.81579
-0.000281,20,210.841303
-0.000205,20,210.865304
-0.000216,20,210.892303
-0.000534,20,210.918303
-0.000214,20,210.944827
-0.000437,20,210.969825
-0.000195,20,210.995826
-0.000277,20,211.024831
-0.000329,20,211.049354
-0.000242,20,211.074353
-0.000405,20,211.100353
-0.000283,20,211.128361
-0.000252,20,211.152873
-0.000342,20,211.175872
-0.000212,20,211.201873
-0.000336,20,211.22888
-0.000189,20,211.254401
-0.000155,20,211.2784
-0.000315,20,211.3044
-0.000265,20,211.331408
-0.000568,20,211.357928
-0.000168,20,211.383928
-0.000397,20,211.408929
-0.000493,20,211.434436
-0.000239,20,211.459445
-0.000524,20,211.485443
-0.0003,20,211.509442
-0.000234,20,211.537966
-0.000341,20,211.563967
-0.000483,20,211.588967
-0.000349,20,211.612967
-0.000389,20,211.639491
-0.000377,20,211.664488
-0.000261,20,211.691491
-0.000512,20,211.715491
-0.000224,20,211.745015
-0.000425,20,211.777015
-0.000368,20,211.803015
-0.000474,20,211.827538
-0.000306,20,211.858053
-0.000188,20,211.890052
-0.000215,20,211.917053
-0.000159,20,211.94419
-0.000331,20,211.97919
-0.000599,20,212.010188
-0.000366,20,212.03571
-0.000451,20,212.06471
-0.000273,20,212.09271
-0.000467,20,212.123718
-0.000202,20,212.151231
-0.000347,20,212.187231
-0.000166,20,212.213231
-0.000173,20,212.23875
-0.000345,20,212.266748
-0.000314,20,212.29575
-0.000272,20,212.328758
-0.000263,20,212.354274
-0.000313,20,212.385274
-0.000392,20,212.417272
-0.000256,20,212.442798
-0.000552,20,212.470801
-0.000187,20,212.500801
-0.000159,20,212.531806
-0.00014,20,212.557325
-0.000378,20,212.614327
-0.000221,20,212.646845
-0.000345,20,212.674848
-0.000167,20,212.703843
-0.000375,20,212.735362
-0.000361,20,212.761361
-0.000406,20,212.789361
-0.000343,20,212.825371
-0.000202,20,212.856482
-0.000336,20,212.882482
-0.000336,20,212.913481
-0.000278,20,212.947002
-0.000196,20,212.973001
-0.000248,20,213.001002
-0.000412,20,213.037525
-0.000231,20,213.069521
-0.00029,20,213.096527
-0.000286,20,213.127527
-0.000343,20,213.159039
-0.000326,20,213.185038
-0.000372,20,213.212039
-0.000289,20,213.249564
-0.00036,20,213.279563
-0.000473,20,213.307561
-0.000429,20,213.34209
-0.000286,20,213.369092
-0.000305,20,213.399091
-0.000385,20,213.426098
-0.000414,20,213.462613
-0.000345,20,214.458363
-0.000518,20,214.483362
-0.000298,20,214.510363
-0.000297,20,214.534878
-0.000587,20,214.557887
-0.000374,20,214.583887
-0.000423,20,214.617887
-0.000362,20,214.65141
-0.000461,20,214.67541
-0.000387,20,214.70341
-0.000665,20,214.728418
-0.000457,20,214.752925
-0.000708,20,214.776925
-0.000469,20,214.802926
-0.000452,20,214.830935
-0.000435,20,214.856445
-0.000317,20,214.880445
-0.000332,20,214.90596
-0.000467,20,214.931967
-0.000553,20,214.963986
-0.000556,20,214.993985
-0.000359,20,215.021993
-0.000746,20,215.047513
-0.000563,20,215.07151
-0.000291,20,215.095512
-0.000451,20,215.121521
-0.000406,20,215.148037
-0.000424,20,215.173036
-0.000714,20,215.196036
-0.000673,20,215.221043
-0.00043,20,215.247554
-0.000355,20,215.273554
-0.000225,20,215.298558
-0.000385,20,215.323562
-0.000257,20,215.350078
-0.000609,20,215.374079
-0.000731,20,215.400077
-0.000596,20,215.425081
-0.000497,20,215.450156
-0.000562,20,215.476156
-0.001109,20,215.501156
-0.00035,20,215.527164
-0.000478,20,215.561674
-0.000614,20,215.588674
-0.000294,20,215.614676
-0.00051,20,215.641197
-0.000504,20,215.676198
-0.000471,20,215.714197
-0.000338,20,215.742222
-0.000865,20,215.772221
-0.000396,20,215.803222
-0.000548,20,215.829224
-0.000712,20,215.856735
-0.000574,20,215.891737
-0.000584,20,215.919243
-0.000495,20,215.951347
-0.000682,20,215.981346
-0.000705,20,216.011345
-0.000627,20,216.038444
-0.000477,20,216.065443
-0.000611,20,216.100445
-0.000312,20,216.126449
-0.000508,20,216.151554
-0.000419,20,216.180554
-0.000413,20,216.209554
-0.000444,20,216.239072
-0.000581,20,216.266078
-0.000648,20,216.293073
-0.000336,20,216.321082
-0.000353,20,216.351594
-0.000714,20,216.380595
-0.000306,20,216.410595
-0.000284,20,216.443106
-0.000685,20,216.468107
-0.000262,20,216.499107
-0.000345,20,216.532116
-0.000598,20,216.558629
-0.000519,20,216.586636
-0.000506,20,216.621638
-0.000594,20,216.653151
-0.000439,20,216.679152
-0.000546,20,216.70615
-0.000647,20,216.735659
-0.000558,20,216.766672
-0.000461,20,216.794663
-0.000581,20,216.823677
-0.000851,20,216.855706
-0.000315,20,216.882706
-0.000627,20,216.910709
-0.000581,20,216.939749
-0.000522,20,216.972749
-0.000365,20,217.001753
-0.000636,20,217.037807
-0.000765,20,217.069804
-0.00062,20,217.095806
-0.000605,20,217.124807
-0.000483,20,217.160327
-0.000726,20,217.19133
-0.000541,20,217.22033
-0.000679,20,217.251843
-0.000449,20,217.283846
-0.000658,20,217.310846
-0.000759,20,217.341901
-0.000599,20,218.324633
-0.000458,20,218.348845
-0.000548,20,218.373844
-0.00032,20,218.398844
-0.000314,20,218.42485
-0.00056,20,218.449368
-0.000367,20,218.475368
-0.000585,20,218.499368
-0.000396,20,218.524378
-0.00029,20,218.550899
-0.000556,20,218.5759
-0.000565,20,218.6039
-0.000517,20,218.628903
-0.000606,20,218.655412
-0.000761,20,218.679412
-0.000304,20,218.718412
-0.000438,20,218.746941
-0.000283,20,218.774934
-0.000251,20,218.799936
-0.000462,20,218.825943
-0.000467,20,218.853463
-0.000336,20,218.87746
-0.000551,20,218.902462
-0.000326,20,218.929471
-0.000903,20,218.956989
-0.000387,20,218.984499
-0.000676,20,219.009501
-0.000296,20,219.034511
-0.000404,20,219.059025
-0.000547,20,219.085024
-0.000286,20,219.116024
-0.000686,20,219.143537
-0.000266,20,219.168537
-0.000335,20,219.194537
-0.000609,20,219.220538
-0.000437,20,219.247082
-0.000444,20,219.274077
-0.000379,20,219.297077
-0.000432,20,219.324084
-0.000422,20,219.352605
-0.000488,20,219.385609
-0.000559,20,219.411607
-0.000357,20,219.441128
-0.000663,20,219.46913
-0.000942,20,219.495129
-0.000336,20,219.529138
-0.000928,20,219.557649
-0.000416,20,219.585646
-0.000543,20,219.616647
-0.000369,20,219.64418
-0.000526,20,219.678177
-0.000364,20,219.710178
-0.0006,20,219.735182
-0.00026,20,219.764693
-0.000607,20,219.795697
-0.000469,20,219.823702
-0.00049,20,219.851219
-0.000664,20,219.886217
-0.000439,20,219.913216
-0.000488,20,219.938735
-0.000454,20,219.966733
-0.000176,20,219.996733
-0.000324,20,220.028256
-0.000479,20,220.054764
-0.000459,20,220.081769
-0.000425,20,220.111763
-0.000571,20,220.142284
-0.000564,20,220.169282
-0.000513,20,220.199284
-0.000446,20,220.230289
-0.000757,20,220.255423
-0.000323,20,220.283423
-0.000496,20,220.319422
-0.000388,20,220.350497
-0.00063,20,220.377496
-0.000391,20,220.407501
-0.00032,20,220.439018
-0.000254,20,220.464016
-0.000388,20,220.491017
-0.000489,20,220.526022
-0.00045,20,220.55254
-0.000598,20,220.578543
-0.000353,20,220.605539
-0.000365,20,220.641067
-0.000366,20,220.67207
-0.000517,20,220.699068
-0.000503,20,220.729078
-0.000531,20,220.759592
-0.000508,20,220.785593
-0.000584,20,220.814592
-0.000395,20,220.848125
-0.000269,20,220.874125
-0.000417,20,220.900123
-0.000667,20,220.929127
-0.000512,20,220.961643
-0.000509,20,220.989644
-0.000283,20,221.017649
-0.000412,20,221.05367
-0.000474,20,221.084675
-0.000323,20,221.110669
-0.000443,20,221.141194
-0.000698,20,221.1672
-0.000429,20,222.155887
-0.000469,20,222.180886
-0.000606,20,222.209883
-0.000508,20,222.234888
-0.000537,20,222.25896
-0.000329,20,222.283959
-0.000556,20,222.311963
-0.000386,20,222.335965
-0.000346,20,222.361476
-0.000411,20,222.386479
-0.000335,20,222.413476
-0.000274,20,222.438999
-0.000298,20,222.462994
-0.000533,20,222.487997
-0.000388,20,222.512997
-0.000479,20,222.540523
-0.000358,20,222.565523
-0.000385,20,222.591522
-0.000354,20,222.617524
-0.000421,20,222.642047
-0.000214,20,222.667047
-0.000807,20,222.690051
-0.000374,20,222.725053
-0.00045,20,222.749567
-0.000284,20,222.774566
-0.000254,20,222.798566
-0.00035,20,222.825575
-0.000581,20,222.852098
-0.000305,20,222.877099
-0.000374,20,222.901102
-0.000429,20,222.927102
-0.000537,20,222.952615
-0.00042,20,222.978614
-0.000426,20,223.003615
-0.00029,20,223.034623
-0.000328,20,223.064145
-0.000696,20,223.101654
-0.000422,20,223.128659
-0.000491,20,223.155168
-0.000387,20,223.181169
-0.000284,20,223.205169
-0.000387,20,223.230173
-0.000641,20,223.258682
-0.000394,20,223.284684
-0.000265,20,223.308684
-0.000367,20,223.336688
-0.000168,20,223.367205
-0.000477,20,223.398202
-0.00079,20,223.423203
-0.000518,20,223.450412
-0.000277,20,223.479415
-0.000548,20,223.513413
-0.000472,20,223.541938
-0.000486,20,223.571943
-0.000367,20,223.605938
-0.000435,20,223.632945
-0.000358,20,223.661455
-0.000435,20,223.697459
-0.000299,20,223.724461
-0.000362,20,223.750969
-0.000434,20,223.778972
-0.000551,20,223.809972
-0.00081,20,223.855497
-0.000323,20,223.886493
-0.000407,20,223.919491
-0.000212,20,223.946011
-0.000364,20,223.980008
-0.00033,20,224.017007
-0.000429,20,224.047531
-0.000325,20,224.076528
-0.000384,20,224.106525
-0.000631,20,224.138556
-0.000403,20,224.164566
-0.000573,20,224.194567
-0.000624,20,224.227567
-0.000648,20,224.254082
-0.000589,20,224.281079
-0.000553,20,224.31108
-0.000433,20,224.342593
-0.000442,20,224.368596
-0.000724,20,224.395594
-0.000434,20,224.430598
-0.000344,20,224.461728
-0.000518,20,224.48773
-0.000367,20,224.518733
-0.000646,20,224.55177
-0.000671,20,224.576773
-0.000509,20,224.603769
-0.000308,20,224.63928
-0.000248,20,224.665284
-0.000304,20,224.691286
-0.000478,20,224.719284
-0.000389,20,224.748801
-0.000489,20,224.779802
-0.000522,20,224.812801
-0.000175,20,224.840317
-0.000442,20,224.868319
-0.000485,20,224.900318
-0.000438,20,224.927325
-0.000614,20,224.962845
-0.000182,20,224.989841
-0.000324,20,225.018847
-0.000628,20,226.08516
-0.000462,20,226.11416
-0.000213,20,226.139664
-0.000314,20,226.163191
-0.000485,20,226.189185
-0.000215,20,226.218184
-0.000349,20,226.242694
-0.000316,20,226.266701
-0.00026,20,226.291698
-0.000309,20,226.318698
-0.000535,20,226.345211
-0.000461,20,226.37021
-0.000364,20,226.39621
-0.000267,20,226.421219
-0.000467,20,226.448725
-0.00053,20,226.475724
-0.000523,20,226.501731
-0.000306,20,226.528731
-0.000463,20,226.554252
-0.000543,20,226.579255
-0.000345,20,226.604252
-0.000404,20,226.632259
-0.000372,20,226.657768
-0.000491,20,226.683768
-0.000392,20,226.708763
-0.000279,20,226.736769
-0.000426,20,226.762284
-0.000574,20,226.787283
-0.00049,20,226.813282
-0.000371,20,226.840345
-0.000413,20,226.867353
-0.000219,20,226.891346
-0.000299,20,226.91535
-0.000438,20,226.941394
-0.000551,20,226.964391
-0.000398,20,226.995393
-0.000397,20,227.025395
-0.000637,20,227.051909
-0.000564,20,227.080909
-0.000416,20,227.10691
-0.000306,20,227.135928
-0.000287,20,227.167442
-0.000341,20,227.199952
-0.000428,20,227.226956
-0.000226,20,227.25648
-0.000339,20,227.291479
-0.000354,20,227.31948
-0.000633,20,227.352539
-0.000456,20,227.38454
-0.000163,20,227.41754
-0.00037,20,227.446059
-0.000767,20,227.474053
-0.000467,20,227.51105
-0.000132,20,227.541575
-0.00037,20,227.571573
-0.000357,20,227.602571
-0.000473,20,227.63558
-0.000398,20,227.664081
-0.000353,20,227.694084
-0.000305,20,227.728082
-0.000303,20,227.755597
-0.000176,20,227.787601
-0.000174,20,227.821598
-0.00059,20,227.85412
-0.000563,20,227.881124
-0.000259,20,227.917123
-0.000383,20,227.944642
-0.00027,20,227.977649
-0.000457,20,228.011645
-0.00037,20,228.045722
-0.000429,20,228.070717
-0.000368,20,228.102718
-0.0003,20,228.133721
-0.000501,20,228.160236
-0.000351,20,228.187239
-0.000172,20,228.212748
-0.000312,20,228.247265
-0.000345,20,228.277262
-0.0004,20,228.305261
-0.000227,20,228.33427
-0.000348,20,228.365783
-0.000278,20,228.392784
-0.000331,20,228.428791
-0.000354,20,228.461302
-0.000543,20,228.487298
-0.000365,20,228.5153
-0.000623,20,228.542817
-0.000255,20,228.572822
-0.00037,20,228.603817
-0.000475,20,228.636821
-0.000384,20,228.67033
-0.000446,20,228.702332
-0.00031,20,228.730346
-0.000531,20,228.766858
-0.000235,20,228.792857
-0.00046,20,228.820857
-0.000352,20,228.846377
-0.000198,20,228.876377
-0.000371,20,228.909377
-0.000694,20,228.938383
-0.000282,20,228.969894
-0.000472,20,229.002892
-0.000492,20,229.030902
-0.000261,20,230.003407
-0.000522,20,230.027412
-0.000502,20,230.052923
-0.000111,20,230.076923
-0.000263,20,230.10192
-0.000232,20,230.12893
-0.000236,20,230.154442
-0.00034,20,230.178441
-0.000245,20,230.203441
-0.000324,20,230.229446
-0.000408,20,230.253954
-0.00046,20,230.278461
-0.000365,20,230.302461
-0.000192,20,230.328476
-0.000414,20,230.35393
-0.000571,20,230.37793
-0.000279,20,230.40293
-0.000293,20,230.426936
-0.000248,20,230.452447
-0.000229,20,230.478447
-0.000422,20,230.501447
-0.000337,20,230.527447
-0.000242,20,230.55247
-0.000527,20,230.577473
-0.000306,20,230.600473
-0.000401,20,230.625471
-0.000441,20,230.650988
-0.000409,20,230.677987
-0.000435,20,230.700988
-0.000193,20,230.725988
-0.000328,20,230.752494
-0.000172,20,230.776495
-0.000517,20,230.800495
-0.000403,20,230.825496
-0.000482,20,230.85301
-0.000465,20,230.876009
-0.000236,20,230.901009
-0.000334,20,230.924018
-0.000211,20,230.950552
-0.000196,20,230.975543
-0.000378,20,231.000543
-0.00038,20,231.024545
-0.000127,20,231.050593
-0.000298,20,231.078595
-0.000197,20,231.104593
-0.00023,20,231.131601
-0.000579,20,231.161112
-0.000344,20,231.196119
-0.000351,20,231.228118
-0.000355,20,231.255627
-0.000203,20,231.285133
-0.000217,20,231.315136
-0.00024,20,231.340654
-0.000244,20,231.378657
-0.000271,20,231.416658
-0.000384,20,231.447685
-0.000438,20,231.477688
-0.000612,20,231.511685
-0.000199,20,231.538694
-0.000394,20,231.566204
-0.000227,20,231.597204
-0.000434,20,231.728721
-0.000266,20,231.764232
-0.000339,20,231.79723
-0.000205,20,231.830241
-0.000164,20,231.855769
-0.00036,20,231.882761
-0.00027,20,231.91176
-0.00039,20,231.941265
-0.000389,20,231.969271
-0.000392,20,231.996271
-0.000334,20,232.031276
-0.0004,20,232.05979
-0.000442,20,232.085789
-0.000363,20,232.11579
-0.0002,20,232.142807
-0.000261,20,232.17481
-0.000437,20,232.201809
-0.000459,20,232.237814
-0.000384,20,232.263326
-0.000403,20,232.289325
-0.000287,20,232.319837
-0.000312,20,232.352354
-0.000427,20,232.379354
-0.000252,20,232.407353
-0.000313,20,232.44187
-0.000296,20,232.473869
-0.000346,20,232.49987
-0.000282,20,232.529876
-0.000225,20,232.563385
-0.000335,20,232.588385
-0.000274,20,232.616386
-0.000246,20,232.645905
-0.000379,20,232.677904
-0.000351,20,232.704902
-0.000294,20,232.73291
-0.000445,20,232.76942
-0.000363,20,232.79542
-0.000403,20,232.82142
-0.000381,20,232.852936
-0.000458,20,232.884936
-0.000456,20,232.910936
-0.000257,20,233.895212
-0.000249,20,233.923206
-0.000277,20,233.949253
-0.000246,20,233.973252
-0.000282,20,234.000254
-0.000221,20,234.029256
-0.000219,20,234.057334
-0.00015,20,234.082334
-0.00028,20,234.109334
-0.00029,20,234.137339
-0.00026,20,234.162848
-0.00018,20,234.185848
-0.000149,20,234.21385
-0.00019,20,234.242374
-0.000258,20,234.266373
-0.000444,20,234.290373
-0.000273,20,234.316373
-0.000207,20,234.351457
-0.000166,20,234.375969
-0.000235,20,234.399968
-0.000391,20,234.426969
-0.000302,20,234.452475
-0.000276,20,234.479476
-0.000333,20,234.504484
-0.000235,20,234.534478
-0.000247,20,234.558582
-0.000202,20,234.584587
-0.000356,20,234.60958
-0.000297,20,234.636588
-0.000212,20,234.665101
-0.000262,20,234.690101
-0.000201,20,234.7141
-0.000229,20,234.740103
-0.000261,20,234.767611
-0.000146,20,234.791616
-0.000357,20,234.815613
-0.000175,20,234.843129
-0.000223,20,234.870129
-0.000354,20,234.896129
-0.000186,20,234.921129
-0.000357,20,234.94665
-0.000233,20,234.975652
-0.000287,20,235.002652
-0.000312,20,235.026651
-0.000163,20,235.053167
-0.000264,20,235.086166
-0.000262,20,235.110165
-0.000438,20,235.13717
-0.000281,20,235.164687
-0.000228,20,235.192687
-0.000443,20,235.215678
-0.000175,20,235.239681
-0.000123,20,235.265715
-0.000212,20,235.291715
-0.000109,20,235.318715
-0.000327,20,235.343232
-0.000237,20,235.369228
-0.000299,20,235.398737
-0.000311,20,235.424736
-0.000231,20,235.450253
-0.000206,20,235.476253
-0.000215,20,235.503253
-0.000334,20,235.535259
-0.000195,20,235.561771
-0.000278,20,235.59177
-0.00033,20,235.62577
-0.000174,20,235.657286
-0.000283,20,235.685284
-0.000282,20,235.715285
-0.000214,20,235.747802
-0.000238,20,235.774802
-0.000166,20,235.811802
-0.000303,20,235.837808
-0.000387,20,235.865319
-0.000147,20,235.892319
-0.000227,20,235.927323
-0.000341,20,235.955833
-0.000297,20,235.981835
-0.000345,20,236.011835
-0.000401,20,236.04084
-0.0002,20,236.072351
-0.000153,20,236.100351
-0.000229,20,236.131357
-0.000288,20,236.162867
-0.000138,20,236.189869
-0.000298,20,236.218869
-0.000296,20,236.253383
-0.000232,20,236.284383
-0.000146,20,236.312381
-0.000203,20,236.347897
-0.000295,20,236.374895
-0.000249,20,236.400894
-0.00034,20,236.430434
-0.000171,20,236.466939
-0.000236,20,236.494939
-0.000304,20,236.522939
-0.000314,20,236.558455
-0.0003,20,236.586453
-0.000285,20,236.616453
-0.000217,20,236.646975
-0.000383,20,236.676968
-0.000338,20,236.706971
-0.000268,20,236.734989
-0.000151,20,237.75654
-0.000235,20,237.779541
-0.000131,20,237.80755
-0.000139,20,237.835544
-0.000241,20,237.860058
-0.000172,20,237.885068
-0.000378,20,237.912059
-0.000292,20,237.940066
-0.000235,20,237.964571
-0.000303,20,237.989571
-0.00018,20,238.017573
-0.000149,20,238.043083
-0.00023,20,238.069097
-0.00013,20,238.09409
-0.000151,20,238.120087
-0.000231,20,238.144596
-0.00025,20,238.171598
-0.000272,20,238.195598
-0.000242,20,238.223596
-0.000211,20,238.249673
-0.000148,20,238.275672
-0.000263,20,238.299672
-0.000121,20,238.325672
-0.000288,20,238.354714
-0.000217,20,238.380714
-0.000174,20,238.404714
-0.000216,20,238.429719
-0.000336,20,238.457742
-0.000144,20,238.482741
-0.000278,20,238.507741
-0.000214,20,238.533746
-0.000303,20,238.559257
-0.000257,20,238.586257
-0.000274,20,238.611257
-0.000252,20,238.637258
-0.000201,20,238.662771
-0.000219,20,238.689771
-0.000179,20,238.715771
-0.000257,20,238.741776
-0.000186,20,238.768287
-0.000167,20,238.792287
-0.000238,20,238.819287
-0.000107,20,238.844797
-0.000148,20,238.870797
-0.000234,20,238.897799
-0.000286,20,238.925799
-0.000283,20,238.954294
-0.000265,20,238.985294
-0.000314,20,239.017302
-0.000311,20,239.042827
-0.000257,20,239.074833
-0.000251,20,239.109833
-0.000263,20,239.139836
-0.000241,20,239.167352
-0.000193,20,239.203347
-0.000199,20,239.234353
-0.000221,20,239.261862
-0.000131,20,239.291862
-0.000259,20,239.322871
-0.000258,20,239.349382
-0.000275,20,239.377381
-0.000159,20,239.413382
-0.000301,20,239.444897
-0.000182,20,239.471895
-0.000234,20,239.499401
-0.00017,20,239.532423
-0.000188,20,239.557936
-0.000217,20,239.58593
-0.000252,20,239.61593
-0.000218,20,239.647445
-0.000144,20,239.674445
-0.000169,20,239.703443
-0.000215,20,239.736448
-0.000131,20,239.767959
-0.000173,20,239.795961
-0.000227,20,239.826961
-0.000296,20,239.858477
-0.000125,20,239.884475
-0.00025,20,239.914477
-0.000346,20,239.942989
-0.00011,20,239.973994
-0.000194,20,240.000995
-9e-05,20,240.031001
-0.000198,20,240.063509
-0.000186,20,240.09051
-0.000303,20,240.117508
-0.000169,20,240.153023
-0.000207,20,240.184021
-0.000159,20,240.212023
-0.000142,20,240.24103
-0.00026,20,240.274541
-0.000149,20,240.305541
-0.000127,20,240.335546
-0.000293,20,240.369056
-0.000233,20,240.399055
-0.000185,20,240.426064
-0.000209,20,240.454138
-0.000191,20,240.486128
-0.00013,20,240.511633
-0.000305,20,240.53964
-0.000135,20,240.576153
-0.000283,20,240.607153
-0.000173,20,241.590544
-0.00018,20,241.619544
-0.000173,20,241.644053
-0.000243,20,241.668059
-0.000311,20,241.69407
-0.000145,20,241.721057
-0.000213,20,241.74458
-0.000124,20,241.77058
-0.000242,20,241.79658
-0.000131,20,241.82158
-0.000178,20,241.849096
-0.000109,20,241.873097
-0.00013,20,241.900096
-0.000126,20,241.926096
-0.000167,20,241.951611
-0.000138,20,241.977611
-0.000166,20,242.00162
-0.000143,20,242.029619
-0.000222,20,242.056129
-0.000144,20,242.080129
-0.000184,20,242.104129
-0.000233,20,242.131135
-0.000253,20,242.156646
-8.8e-05,20,242.183646
-0.000136,20,242.207646
-0.000143,20,242.235646
-0.000163,20,242.263672
-0.000399,20,242.287671
-0.000169,20,242.313671
-0.000131,20,242.339677
-9.7e-05,20,242.367185
-0.000267,20,242.394187
-0.000223,20,242.419187
-0.000216,20,242.444704
-0.000131,20,242.473702
-0.000192,20,242.497704
-0.000174,20,242.522704
-0.000112,20,242.55022
-0.000289,20,242.575731
-0.000155,20,242.601731
-0.00015,20,242.625731
-0.000279,20,242.651248
-0.000203,20,242.680248
-0.000107,20,242.708248
-0.000122,20,242.734253
-0.000192,20,242.764761
-0.000296,20,242.79776
-0.000267,20,242.823761
-0.000169,20,242.850831
-0.000231,20,242.880824
-0.000179,20,242.913822
-0.000156,20,242.939828
-0.000147,20,242.967335
-0.000156,20,243.004336
-0.000104,20,243.03434
-0.000258,20,243.062849
-0.000154,20,243.09185
-0.000152,20,243.12285
-0.000147,20,243.147878
-0.000232,20,243.175881
-0.00012,20,243.205881
-0.000116,20,243.237896
-0.00011,20,243.263948
-0.000147,20,243.292947
-0.00017,20,243.325948
-0.000216,20,243.357156
-0.00019,20,243.385158
-0.000192,20,243.420156
-0.000335,20,243.448674
-0.000224,20,243.481674
-0.000176,20,243.512674
-0.000152,20,243.547189
-0.000179,20,243.574189
-0.000133,20,243.604696
-0.000203,20,243.641701
-0.000157,20,243.673213
-0.000101,20,243.70221
-0.000104,20,243.731213
-0.000197,20,243.76425
-0.000187,20,243.79125
-0.000205,20,243.823244
-0.000244,20,243.858321
-0.000227,20,243.889324
-0.000237,20,243.919314
-0.0002,20,243.94883
-0.000141,20,243.982829
-0.000154,20,244.011833
-0.000185,20,244.041835
-0.000165,20,244.076347
-0.000167,20,244.108347
-8e-05,20,244.139353
-0.00011,20,244.166864
-0.000243,20,244.198864
-0.00012,20,244.225863
-0.000185,20,244.261383
-0.000124,20,244.28838
-0.000182,20,244.319382
-0.000159,20,244.348898
-0.000217,20,244.381897
-0.000178,20,244.408898
-0.000114,20,244.436902
-0.000324,20,244.473413
-0.000222,20,245.451641
-0.000119,20,245.475643
-9.5e-05,20,245.502643
-0.000251,20,245.528644
-0.000117,20,245.55416
-9.6e-05,20,245.57816
-3.5e-05,20,245.603159
-0.000262,20,245.631696
-0.000144,20,245.655704
-0.000243,20,245.679704
-0.000162,20,245.705706
-0.000143,20,245.732711
-7.8e-05,20,245.767766
-0.00016,20,245.794759
-0.000117,20,245.820759
